page_id,Price Info?,Sold Unit,# Rotation,WF,$ / g Fiber,total_fiber_g,$ / lb,g Fiber / 100 Calories,Vol (fl oz),vol,Weight (oz),Price Ledger,$ / oz,fat_monounsat_g,Plant,Nutritional Sanity,serving unit,Amount Needed,weight_unit,Remove,fat_sat_g,density,Clear,fat_unsat_g,Quantity Unit,cholesterol_mg,Vol (gallon),Section,Cal. Difference,$ / g Protein,Add,$ / cup,serving_size_g,g Protein / 100 Calories,Vol (tsp),Complete,$ / g Carbs,serving_size_mL,density_unit,Weight (g),-1,Recipes Used In,ID,weight,price,# Recipes,% Difference,density_mass,Nuke,Chosen Label,total_carbs_g,$ / g,vol_unit,total_fat_g,$ / tsp,total_sugar_g,serving size,density_vol,total_servings,density (g/mL),Magnitude,Vegan,🧮 Ingredient Amounts,Cuisines,Label Log,total_protein_g,$ / 100 Calories,Paleo,Label,$ / tbsp,Avg. Weight / Unit (g),Last edited by,# Cuisines,Supplier,Amount Unit,Vegetarian,Gluten Free,Vol (tbsp),Vol (mL),$ / qty,Recipes,Step Value,qty,Weight (lbs),calories,sodium_mg,serving_size_qty,Sold Unit Override,Keto,$ / g Fat,+1,Last edited time,fat_polyunsat_g,Vol (cups),Ingredient
650c5430-d013-4175-9bb9-402a5d0f5be9,,block,,APHRODITE HALLOUMI,,0.5,,,,,,,,6.0,,,oz,0,lbs,,10.5,,,5.8,Unit,29.0,,Dairy,,,,,,,,,,,,,,,,0.51,11.21,,,,,,1.6,,,8.0,,0.5,1.0,,,,,No,,,,7.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,98.0,655.0,,,Yes,,,,0.1,,Halloumi Cheese
7bd85add-fbf6-4264-aa3e-de6463e9c41b,,bag,,365WFM WILD RICE,,2.0,,,,2.5,,,,0.09,Wild Rice,,cup,0,oz,,0.5,,,0.75,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,14.0,7.49,,,,,,45.0,,cups,1.5,,0.0,0.25,,,,,Yes,,,,7.5,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,180.0,4.0,,,No,,,,0.5,,Wild Rice
18173c3b-d27d-45ff-a96e-d80fa49258c1,,bottle,,"Tito's Handmade Vodka, 750 mL Bottle",,0.0,,,,750.0,,,,0.0,,,oz,0,,,0.0,0.95,,0.0,Unit,0.0,,Alcohol,,,,,,,,,,,g / mL,,,,,,17.99,,,,,,0.0,,mL,0.0,,0.0,1.5,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,97.5,0.0,,,Yes,,,,0.0,,Vodka
8fb6f6ca-4701-4524-adb4-e9772847ee84,,piece,,OG WHITE ONION,,2.0,,,,,,,,0.013,Onion / Shallots,,unit,0,lbs,,0.0,,,0.03,Unit,0.0,,Produce,,,,,,,,,,,,,,,,0.37,1.11,,,,,,9.25,,,0.2,,9.6,1.0,,,,,Yes,,,,2.5,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,46.0,4.0,, ,Yes,,,,0.1,,White Onion
d20467e0-7f1c-4592-ad0d-0e96033a3eaa,,bag,,DEC RIGATONI PASTA,,2.0,,,,,,,,0.0,Wheat,,cup,0,lbs,,0.0,56.0,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,g / cup,,,,,1.0,2.99,,,,,,40.0,,,1.0,,2.0,1.0,,,,,No,,,,8.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,1.0,,200.0,0.0,,bag,No,,,,0.0,,Rigatoni
34e0af78-6e7c-4ce8-92ac-1f4142b419d7,,box,,,,9.0,,,,,,,,0.0,Wheat,,g,0,oz,,0.0,84.0,,1.0,Unit,0.0,,Pantry,,,,,,,,,,,g / cup,,,,,12.0,5.69,,,,,,40.0,,,1.0,,0.0,56.0,,,,,Yes,,,,8.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,1.0,,180.0,0.0,,,No,,,,0.0,,Cavatappi
413de726-29d2-4fcb-8a76-d1abedcf29f7,,jar,,,,0.3,,,,,,,,1.3,,,tbsp,0,g,,1.4,2.8,,0.1,Unit,0.0,,Spices,,,,,,,,,,,g / tsp,,,,,53.0,7.49,,,,,,2.1,,,3.0,,0.1,1.0,,,,,Yes,,,,1.1,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,18.0,47.0,,jar,Yes,,,,0.0,,Garam Masala
a6acc2a1-76e9-4cc1-bd27-6033a202d873,,container,,,,0.0,,,,,,,,0.0,,,cup,0,,,0.0,,,0.0,Unit,0.0,,Cleaning Supplies,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,1.0,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,0.0,18207.0,,,No,,,,0.0,,Laundry Detergent
5dfce62b-52df-4af0-8463-6564fc28973b,,bottle,,LKK/PRM. DARK SOY SAUCE 16,,0.0,,,,500.0,,,,0.0,Soy,,tbsp,0,,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,4.29,,,,,,5.0,,mL,0.0,,3.0,1.0,,,,,Yes,,,,0.5,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,1.0,,25.0,1160.0,,,No,,,,0.0,,Dark Soy Sauce
83e923c5-6ff8-4143-9037-652fb5a94afb,,pound,,,,0.0,,,,,,,,4.64,,,oz,0,lbs,,12.4,,,3.4,Unit,84.0,,Meat,,,,,,,,,,,,,,,,1.0,12.99,,,,,,0.0,,,25.2,,0.0,4.0,,,,,No,,,,92.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,1.0,,317.0,300.0,,,Yes,,,,0.696,,Ground Bison
b64b9803-60c0-4b16-8db7-9af112412875,,package,,,,5.76,,,,,,,,3.4,Wheat,,oz,0,,,0.2,,,2.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,84.0,,,2.0,,0.0,2.0,,,,,Yes,,,,12.6,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,,,200.0,0.0,,,No,,,,1.0,,Spaghetti
91e7459d-da20-4a71-8bf1-fa931521a23e,,container,,,,0.0,,,,,,,,0.05,,,cup,0,,,0.0,,,0.2,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,0.0,,,,,,3.0,,,0.5,,1.0,1.0,,,,,Yes,,,,2.1,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,12.0,1187.0,,,Yes,,,,0.0,,Vegetable Stock
9868555e-01aa-4e7c-b998-31487654faec,,bag,,365WFM OG RED LENTILS,,7.0,,,,,,,,0.0,Lentils,,cup,0,oz,,0.0,200.0,,0.0,Unit,0.0,,Raw Foods,,,,,,,,,,,g / cup,,,,,16.0,3.79,,,,,,30.0,,,1.0,,1.0,0.25,,,,,Yes,,,,14.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,180.0,5.0,,,No,,,,0.0,,Red Lentils
e551684e-76fe-4963-b6c3-1d0c9db878a3,,box,,,,0.96,,,,,,,,0.0,Portobello Mushrooms,,g,0,oz,,0.05,96.0,,0.1,Unit,0.0,,Produce,,,,,,,,,,,g / cup,,,,,8.0,2.49,,,,,,3.1,,,0.33,,1.901,96.0,,,,,Yes,,,,2.966,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,10.0,,21.0,4.8,,box,Yes,,,,0.154,,Button Mushrooms
74f062ea-42f7-4e77-a728-ea903fcb15b6,,jar,,DIVNA CCKTL ONIONS,,0.0,,,,,,,,0.0,Onion / Shallots,,unit,0,g,,0.0,,,0.0,Unit,0.0,,Produce,,,,,,,,,,,,,,,,300.0,5.59,,,,,,0.0,,,0.0,,0.0,0.03,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,0.0,30.0,,jar,Yes,,,,0.0,,Pearl Onions
debd6a91-65ba-4c21-9c6f-4547661dc0df,,container,,GDCLT OG SOUR CREAM,,0.0,,,,,,,,0.0,,,tbsp,0,oz,,3.5,240.0,,1.5,Unit,20.0,,Dairy,,,,,,,,,,,g / cup,,,,,16.0,4.29,,,,,,2.0,,,5.0,,1.0,2.0,,,,,No,,,,1.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,60.0,20.0,,,Yes,,,,0.0,,Sour Cream
62a5dfeb-58d1-4b80-809c-963d5c758071,,bottle,,365WFM OG CNUT MILK 32FZ,,0.0,,,,400.0,,,,0.0,Coconut,,cup,0,,,12.0,,,0.0,Unit,0.0,,Canned Food,,,,,,,,,,,,,,,,,2.69,,,,,,2.0,,mL,14.0,,1.0,0.3333333333333333,,,,,Yes,,,,0.5,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,140.0,25.0,,,Yes,,,,0.0,,Coconut Milk
3fff50a5-6b26-4a26-8e75-215b98b5955c,,jar,,BADIAJ PEPPERCORN MELANGE GR,,0.1,,,,,,,,0.01,Peppercorn,,tsp,0,oz,,0.1,130.0,,0.015,Unit,0.0,,Spices,,,,,,,,,,,g / cup,,,,,2.0,4.49,,,,,,0.4,,,2.6,,0.0,1.0,,,,,Yes,,,,0.2,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,5.8,3.0,,jar,Yes,,,,0.018,,White Peppercorn / Mixed Peppercorn
52c69ac6-3cc5-40c3-9d04-8e434357c09e,,ball,,BUF MOZZ OVOLINE,,0.0,,,,,,,,0.9,,,oz,0,oz,,6.3,,,1.6792,Unit,27.0,,Dairy,,,,,,,,,,,,,,,,7.0,9.99,,,,,,0.6,,,7.0,,0.0,1.0,,,,,No,,,,6.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,85.0,210.0,,,Yes,,,,0.1,,Mozzarella Cheese
ca7be069-c36b-4424-9ce0-4f7bd76dbb7f,,container,,365WFM OG OIL SNDRD TOM,,0.5,,,,,,,,0.0,Tomatoes,,g,0,oz,,0.0,,,2.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,8.5,7.99,,,,,,2.0,,,2.0,,0.0,17.2,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,25.0,100.0,,,Yes,,,,0.0,,Sun-Dried Tomatoes
8575edf6-edd3-4332-9729-3085ac2b6d39,,pepper,,,,0.97,,,,,,,,0.001,Capsicum,,cup,0,lbs,,0.01,92.0,,0.0,Unit,0.0,,Produce,,,,,,,,,,,g / cup,,,,,0.51,2.29,,,,,,2.8,,,0.14,,1.932,0.75,,,,,Yes,,,,0.455,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,14.0,1.8,, ,Yes,,,,0.032,,Red Pepper
c5b24617-6d58-45e4-8f98-a3339139bdd9,,package,,,,2.7,,,,,,,,0.06,Portobello Mushrooms,,oz,0,,,0.1,,,0.07,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,,,,,,,1.9,,,0.2,,1.5,3.0,,,,,Yes,,,,2.64,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,30.0,3.0,,package,Yes,,,,0.26,,Cremini Mushrooms
7e8459d6-ea5d-48ac-aab8-2b515417799a,,bag,,SEGGIE OG CARNAROLI RICE,,1.0,,,,,,,,0.5,Rice,,cup,0,g,,0.5,0.79,,1.5,Unit,0.0,,Pantry,,,,,,,,,,,g / mL,,,,,500.0,7.99,,,,,,48.0,,,1.0,,0.0,0.25,,,,,Yes,,,,2.5,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,200.0,0.0,,,No,,,,0.278,,Carnaroli Rice
6f705a8d-4121-4068-b308-19f48c7b1200,,tub,,365WFM OG PLAIN YGRT,,0.0,,,,,,,,2.0,,,cup,0,,,4.0,226.7,,2.0,Unit,25.0,,Dairy,,,,,,,,,,,g / cup,,,,,,4.79,,,,,,9.0,,,6.0,,7.0,0.75,,,,,No,,,,6.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,120.0,90.0,,tub,Yes,,,,0.066,,Yogurt
d00b139e-adb6-4cf4-ab8e-1ab6541d3eeb,,bottle,,,,0.1,,,,,,,,0.0,,,tbsp,0,,,0.02,,,0.02,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,3.6,,,0.1,,5.9,1.0,,,,,No,,,,0.1,,No,,,,,,Whole Foods,,No,No,,,,,1.0,,,10.0,554.0,,,Yes,,,,0.0,,Worcestershire Sauce
bc91b556-72a7-4703-af46-a5973afd46f2,,container,,,,0.0,,,,,,,,1.2,,,cup,0,,,2.0,,,3.5,Unit,37.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,0.0,,,15.0,,0.0,1.0,,,,,No,,,,8.0,,Yes,,,,,,Whole Foods,,No,No,,,,,1.0,,,86.0,1186.0,,,Yes,,,,0.0,,Lamb Stock
8d38e84f-5f64-42bf-bae3-489dab661273,,pound,,ATKNR GRND LAMB 1LB,,0.0,,,,,,,,5.8,,,oz,0,lbs,,36.0,,,3.8,Unit,86.0,,Meat,,,,,,,,,,,,,,,,1.0,10.99,,,,,,0.0,,,36.0,,0.0,4.0,,,,,No,,,,68.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,1.0,,420.0,62.0,,,Yes,,,,0.36,,Ground Lamb
164d6790-d3ac-471c-aad6-eb1223ec518b,,jar,,,,0.2,,,,,,,,0.003,Garlic,,tsp,0,,,0.0,,,0.0,Unit,0.0,,Spices,,,,,,,,,,,,,,,,,,,,,,,2.4,,,0.0,,0.1,1.0,,,,,Yes,,,,0.4,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,9.0,5.0,,jar,Yes,,,,0.003,,Garlic Powder
f6e21b6e-adfd-4c98-8cfe-8ab02d65bb99,,pack,,RMHTM EVRTHNG BAGELS 4CT,,5.0,,,,,,,,0.389,Wheat,,unit,0,,,3.0,,,4.0,Unit,6.0,,Bakery,,,,,,,,,,,,,,,,,6.79,,,,,,28.04,,,8.5,,3.4,1.0,,,,,Yes,,,,10.4,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,4.0,,240.0,697.0,,,No,,,,1.271,,Bagels
8a7d6369-7d6f-4ed3-9523-e3721a8af173,,bag,,365WFM RSTD US CASHEWS,,1.0,,,,,,,,7.0,Cashews,,cup,0,oz,,2.5,112.0,,9.5,Unit,0.0,,Raw Foods,,,,,,,,,,,g / cup,,,,,10.0,8.49,,,,,,8.0,,,13.0,,1.0,0.25,,,,,Yes,,,,5.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,160.0,0.0,,,No,,,,2.5,,Cashews
02f5f46f-3b55-4197-9930-f5b0810c83e7,,jar,,AJINOMOTO/AJI NO MOTO MSG 1,,0.0,,,,,,,,0.0,,,tsp,0,lbs,,0.0,4.0,,0.0,Unit,0.0,,Spices,,,,,,,,,,,g / tsp,,,,,1.0,3.99,,,,,,0.0,,,0.0,,0.0,1.0,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,15.0,125.0,,jar,Yes,,,,0.0,,MSG
3410f952-1067-4557-aff3-60566a7495e9,,jar,,365WFM BLACK PEPPERCORNS,,0.6,,,,,,,,0.0,Peppercorn,,tsp,0,oz,,0.0,2.1,,0.0,Unit,0.0,,Spices,,,,,,,,,,,g / tsp,,,,,1.87,3.49,,,,,,1.4,,,0.1,,0.0,1.0,,,,,Yes,,,,0.2,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,5.4,0.9,,jar,Yes,,,,0.0,,Black Pepper
9faf59d5-9608-4d30-a19a-1bb0d2ec6ecb,,bottle,,,,0.1,,,,,,,,0.0,Pomegranate,,tbsp,0,,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,15.0,,,0.3,,12.0,1.0,,,,,Yes,,,,0.1,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,60.0,15.0,,,No,,,,0.0,,Pomegranate Molasses
00c3d454-6b60-4503-9d61-13d615ed99a9,,box,,MYRF OG CHIVES,,0.6,,,,,,,,0.03,Chives,,cup,0,oz,,0.1,,,0.0,Unit,0.0,,Produce,,,,,,,,,,,,,,,,0.75,2.99,,,,,,0.45,,,0.2,,0.45,0.25,,,,,Yes,,,,0.5,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,1.8,2.0,,box,Yes,,,,0.1,,Fresh Chives
dfb57035-7368-4bb4-a49d-28cf74a46dea,,jar,,,,0.5,,,,,,,,0.01,,,tbsp,0,,,0.1,,,0.2,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,5.5,,,1.5,,4.18,1.0,,,,,Yes,,,,0.6,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,,,59.0,930.0,,,No,,,,0.1,,Gochujang
ea70a215-cdb3-4dfd-8b2b-6998ab284078,,jar,,BIONA OG TOMATO PASTE,,1.0,,,,,,,,0.0,Tomatoes,,tbsp,0,oz,,0.0,14.0,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,g / tbsp,,,,,7.0,3.69,,,,,,4.0,,,0.0,,3.0,2.0,,,,,Yes,,,,1.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,20.0,0.0,,jar,Yes,,,,0.0,,Tomato Paste
56b6b985-cfc2-44fc-89f2-42ec1e80f307,,bag,,,,2.0,,,,,,,,2.8,,,oz,0,,,2.5,,,4.5,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,18.2,,,7.0,,0.2,1.0,,,,,Yes,,,,2.4,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,140.0,160.0,,,No,,,,5.0,,Tortilla Chips
4095c3bc-7268-4cac-b612-61f36f319abc,,jar,,,,1.1,,,,,,,,2.2,Sesame,,tbsp,0,,,1.9,,,3.5,Unit,0.0,,Spices,,,,,,,,,,,,,,,,,,,,,,,3.3,,,4.0,,0.1,1.0,,,,,Yes,,,,2.52,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,52.0,11.0,,jar,Yes,,,,4.1,,Black Sesame Seeds
4bc84c8f-e594-4ce3-8caf-36b98768abc7,,box,,DRSCL OG RASPBERRIES 6OZ,,8.0,,,,,,,,0.1,Raspberries,,cup,0,oz,,0.1,,,0.3,Unit,0.0,,Produce,,,,,,,,,,,,,,,,6.0,5.49,,,,,,14.7,,,0.8,,5.4,1.0,,,,,Yes,,,,1.5,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,64.0,1.0,,box,Yes,,,,0.3,,Raspberries
e7b32b9d-7960-4b40-87db-ba2ec7cca514,,bottle,,,,0.0,,,,,,,,13.5,,,tbsp,0,,,12.0,,,13.5,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,0.0,,,14.0,,0.0,1.0,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,120.0,0.0,,,Yes,,,,0.7,,Avocado Oil
45bf999f-aa73-48c1-9720-c20dfc165f17,,jar,,GRYPP DIJON MUSTARD,,0.1,,,,,,,,0.13,Mustard,,tsp,0,,,0.0,,,0.1,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,4.99,,,,,,0.3,,,0.6,,0.3,1.0,,,,,Yes,,,,0.2,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,5.0,120.0,,,Yes,,,,0.01,,Dijon Mustard
9042c107-cccd-471d-8898-1de0c09c5cfa,,package,,COLAMCO DICED PANCETTA,,0.0,,,,,,,,2.4,,,oz,0,oz,,2.0,,,2.5,Unit,10.0,,Deli,,,,,,,,,,,,,,,,4.0,6.69,,,,,,0.0,,,4.5,,0.0,0.5,,,,,No,,,,2.0,,No,,,,,,Whole Foods,,No,Yes,,,,,1.0,1.0,,50.0,230.0,,,Yes,,,,0.03,,Pancetta
1069ef64-43cd-4cec-bf3e-1361b30b3afc,,bottle,,,,0.0,,,,8.5,,,,0.0,,,tbsp,0,,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,13.79,,,,,,6.0,,fl oz,0.0,,6.0,1.0,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,25.0,0.0,,,Yes,,,,0.0,,Balsamic Vinegar
4fc047b1-6008-49f0-aea7-5b53cf034f77,,bar,,NVTN OG RW CACAO NIBS,,1.0,,,,,,,,0.0,Chocolate,,tsp,0,oz,,1.0,3.0,,0.5,Unit,0.0,,Chocolate,,,,,,,,,,,g / tsp,,,,,16.0,19.49,,,,,,1.0,,,1.5,,0.0,1.0,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,20.0,0.0,,bar,Yes,,,,0.0,,Dark Chocolate
a0d4a655-2afd-44da-afe0-eaf725ee1016,,bag,,,,1.5,,,,,,,,0.3,Chocolate,,tbsp,0,,,3.6,,,4.4,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,8.44,,,12.0,,8.0,1.0,,,,,No,,,,0.46,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,70.0,11.0,,,No,,,,0.2,,Chocolate Chips
92991dd3-4324-46a7-a789-e0dc107de9ef,,container,,KTLFRE OG CHKCN BONE BRTH,,0.0,,,,,,,,0.1,,,cup,0,lbs,,3.6,,,0.3,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,2.0,12.49,,,,,,0.5,,,0.0,,0.0,1.0,,,,,No,,,,8.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,2.0,,86.0,838.0,,,Yes,,,,0.1,,Chicken Stock
691e5e98-962d-4959-8e9a-ba1d589f8224,,cut,,,,0.0,,,,,,,,3.0,,,lb,0,lbs,,3.0,,,2.0,Unit,3.0,,Meat,,,,,,,,,,,,,,,,0.6325,8.22,,,,,,0.0,,,9.0,,0.0,1.0,,,,,No,,,,7.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,1.0,,1.0,1.0,,,Yes,,,,2.0,,Beef Short Ribs (Bone-In Cuts)
af640596-8f1b-4ce7-8f92-fd36ffd979bf,,pound,,,,0.0,,,,,,,,2.3,,,oz,0,,,28.35,,,2.9,lbs,85.0,,Meat,,,,,,,,,,,,,,,,,,,,,,,0.0,,,84.0,,0.0,3.0,,,,,No,,,,66.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,,,246.0,72.0,,,Yes,,,,0.149,,Beef Trimmings
ac971530-d94b-43ca-8ea4-e757f423126d,,bottle,,,,0.6,,,,,,,,0.1,Mustard,,tbsp,0,,,0.4,,,0.4,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,0.6,,,1.4,,1.1,1.0,,,,,Yes,,,,0.6,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,,,3.6,440.0,,,Yes,,,,0.1,,English Mustard
be253b1d-171a-4f78-b4d5-02bd3b94ff2c,,pound,,GRS BF TENDERLOIN STK,,0.0,,,,,,,,4.8,,,oz,0,lbs,,20.4,,,6.4,lbs,160.0,,Meat,,,,,,,,,,,,,,,,1.13,44.06,,,,,,0.0,,,17.0,,0.0,8.0,,,,,No,,,,56.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,2.0,,564.0,63.5,,,Yes,,,,0.22,,Fillet de Bouef / Beef Tenderloin
c8156efd-6847-4044-907f-28774a342ec4,,container,,KTLFRE BEEF BONE BROTH,,0.0,,,,,,,,0.4,,,cup,0,lbs,,8.2,240.0,,2.4,Unit,0.0,,Pantry,,,,,,,,,,,g / cup,,,,,2.0,4.99,,,,,,4.0,,,0.6,,0.0,1.0,,,,,No,,,,8.1,,Yes,,,,,,Whole Foods,,No,No,,,,,1.0,1.0,,86.0,920.0,,,Yes,,,,0.0,,Beef Stock
1cb36572-702d-4c49-a777-c8d6610ca531,,pack,,,,2.2,,,,,,,,10.4,,,g,0,,,31.0,,,16.0,Unit,75.0,,Bakery,,,,,,,,,,,,,,,,,,,,,,,45.8,,,58.0,,1.9,100.0,,,,,No,,,,10.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,,,517.0,384.0,,,No,,,,9.5,,Puff Pastry
06dc641d-fadd-4824-8b6c-2a326a19fe4d,,package,,,,0.0,,,,,,,,2.1,,,oz,0,,,3.0,,,2.0,Unit,47.0,,Deli,,,,,,,,,,,,,,,,,,,,,,,0.5,,,1.6,,0.0,2.0,,,,,No,,,,24.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,,,141.0,1224.0,,package,Yes,,,,0.8,,Parma Ham
11e81774-1a67-4d8a-a9b3-7edcea29dc6a,,bottle,,365WFM OG SUNFLWR SD OIL,,0.0,,,,500.0,,,,11.0,Sunflowers,,tbsp,0,,,1.0,,,13.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,5.99,,,,,,0.0,,mL,14.0,,0.0,1.0,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,130.0,0.0,,,Yes,,,,2.0,,Sunflower Oil
827b0a73-ad55-4723-9fc6-71dfba369dcc,,carton,,OATLY FULL FAT OAT MILK,,2.0,,,,0.5,,,,2.0,Oats,,cup,0,,,1.0,1.0,,8.0,Unit,0.0,,Dairy,,,,,,,,,,,g / mL,,,,,,5.69,,,,,,15.0,,gallon,9.0,,7.0,1.0,,,,,Yes,,,,3.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,160.0,100.0,,carton,No,,,,1.5,,Oat Milk
96c5891d-5e2b-475f-807f-a228bc26293a,,bottle,,"Nescafe Gold 200 gr. 7 Oz, Whole Bean",,0.0,,,,,,,,0.0,Coffee,,tsp,0,oz,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,7.0,18.38,,,,,,0.1,,,0.0,,0.0,1.0,,,,,Yes,,,,0.04,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,2.0,4.0,,,Yes,,,,0.0,,Instant Coffee
2a48f4e0-17a3-442b-a625-9fe081e868db,,pound,,BEEF LN FLNK STK,,0.0,,,,,,,,2.1,,,g,0,lbs,,3.4,1.06,,1.8,lbs,79.0,,Meat,,,,,,,,,,,g / mL,,,,,1.29,23.21,,,,,,0.0,,,8.0,,0.0,100.0,,,,,No,,,,28.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,0.5,1.0,,192.0,56.0,,,Yes,,,,0.2,,Flank Steak (Beef)
8db23f0d-f3ac-4b60-a740-f88e6c457c51,,bottle,,RED ACTIVE YEAST,,4.0,,,,,,,,0.1,,,tbsp,0,oz,,0.0,,,0.0,Unit,0.0,,Bakery,,,,,,,,,,,,,,,,4.0,8.29,,,,,,12.24,,,6.0,,0.1,2.0,,,,,Yes,,,,4.5,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,66.0,232.0,,,Yes,,,,0.2,,Yeast
53fc2098-1f50-4031-bf55-3a3dfbeeee67,,bag,,STCYS PITA CHIPS,,0.5,,,,,,,,3.5,,,g,0,oz,,0.5,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,7.33,5.39,,,,,,19.0,,,5.0,,0.5,28.0,,,,,Yes,,,,3.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,1.0,,130.0,260.0,,,No,,,,1.0,,Pita Chips
